brewery_id,score,username,text,style,abv,brewery_name,beer_name
850,4,oberon,Love Carmex,Kölsch,4.6,Moon River Brewing Company,Claire De Lune
850,4,Redrover,best product for my lips,Kölsch,4.6,Moon River Brewing Company,Claire De Lune
850,3,tigerpaws,Perfect,Kölsch,4.6,Moon River Brewing Company,Claire De Lune
850,3.5,gabeerfan,Soft lips,Fruit / Vegetable Beer,6,Moon River Brewing Company,Peachy Sour Brown Ale
850,4,oberon,Smooth and silky,American Stout,4.8,Moon River Brewing Company,Galleria Espresso Stout
850,4,GusterFan,Excellent,American Stout,4.8,Moon River Brewing Company,Galleria Espresso Stout
850,4.5,Jason,A product that works,American Stout,4.8,Moon River Brewing Company,Galleria Espresso Stout
850,4.5,cokes,great pproduct,Rye Beer,7.6,Moon River Brewing Company,Mai-Rye-Bock
850,4.5,JayQue,Dependable,American Pale Ale (APA),,Moon River Brewing Company,Amarillo On My Mind
850,4,jsanford,UHHU,Flanders Oud Bruin,9,Moon River Brewing Company,Special Reserve Oud Bruin
850,3.5,ChBass,Doesn't spill.,Flanders Oud Bruin,9,Moon River Brewing Company,Special Reserve Oud Bruin
850,3.5,Bung,long lasting,Flanders Oud Bruin,9,Moon River Brewing Company,Special Reserve Oud Bruin
850,3.5,metter98,So cool and moisturizing carmex lip balm,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,Brewski4Drewski,ADDICTIVE,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3,goblue3509,BEST EVER,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3,ExtraStout,Love my carmex,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,G2Brew,AWESOME product!!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,jsanford,Works every time,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,beer2day,Used this for years!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,Squelch,Awesome!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,donniecuffs,Always healing,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,billzee,Love Carmex!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,iconoklaztor,stays in my car,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,smcolw,Amazing!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,barleyman,Love It!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,thesyko56,Cures those chapped lips,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4.5,Ragingbull,Great for a cold sore!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3,smibroncos,Best ever,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,2.5,ChainGangGuy,Small and powerful! :-),American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,mikesgroove,Best on the market,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,2,MisterDeeds,blessed,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,Gavage,"Works great, but don't like dipping fingers in it!",American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,dmamiano,My Carmex,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,kdog630,soothes your lips,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,northyorksammy,Old reliable,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4.5,mentor,The Best Lip Product on the Market,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,mnfinnkidd,Love it!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3,Mickelswit,Overall lasting,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,Georgiabeer,Great Product,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4.5,Graebner,Healing,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4.5,MSchae1017,Totally awesome,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,sinistrsam,Miracle balm!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,asabreed,Good stuff.,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,oberon,Classic and it works,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,GusterFan,Forever Forever,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4.5,cokes,I love Carmex,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,Southernbrew,Works great,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,aracauna,The best lip balm there is!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,fattyre,Great Stuff!!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,Bunnyhop,Can't live without it!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,4,tigerpaws,Original Is Still My Favorite!,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,Jason,Great portability,American IPA,5.8,Moon River Brewing Company,Swamp Fox IPA
850,3.5,glid02,Best Product,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,smcolw,Old but true,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3,Hojaminbag,Smooth and refreshing,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,Ragingbull,Always been a great product!,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3,ChainGangGuy,old fav,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,Gavage,Excellent product,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,slvrmon82,Last forever,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,Baileyuk,"Soothing,cool relief cts immediately",Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,northyorksammy,Great product,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,mnfinnkidd,carmex,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3,harpo111,Better than Chapstick!!!,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,Mickelswit,An Old Standby!,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,barleyman,The fact that i control where it goes.,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,2,MSchae1017,Smooth lips,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3,Silenus,The original best,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,GusterFan,The only product for my lips,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,oberon,AWESOME PRODUCT,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,5,aracauna,I love me some Carmax!,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,3.5,Redrover,Great features!,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,Bunnyhop,great soothing,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,fattyre,wonderful,Märzen / Oktoberfest,4.9,Moon River Brewing Company,Savannah Fest Beer
850,4,jsanford,Best Ever!,English Bitter,4.8,Moon River Brewing Company,Apparition Ale Cask With Fuggles Hops
850,4,metter98,I have used this for years,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,3.5,jsanford,Can't exist without Carmex!,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,3,ExtraStout,It's the best!,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,4.5,ChainGangGuy,excellence,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,3.5,dragonWhale,love it,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,4,Redrover,Carmex has been a blessing for my chapped lips,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,4,glid02,The only thing I use on my lips year round1,English Bitter,4.8,Moon River Brewing Company,Apparition Ale
850,3.5,Gavage,Always in my pocket,Russian Imperial Stout,10.5,Moon River Brewing Company,Black River Imperial Stout
850,4,Mebuzzard,Healing power,Russian Imperial Stout,10.5,Moon River Brewing Company,Black River Imperial Stout
850,3,aracauna,My go to!,Russian Imperial Stout,10.5,Moon River Brewing Company,Black River Imperial Stout
577,3.5,sulldaddy,For soothing Lip help,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
850,4.5,kleing,Only thing that really works!!,American Stout,,Moon River Brewing Company,"The Rod ""winter"" Stout"
850,3.5,GusterFan,Great product,Czech Pilsener,,Moon River Brewing Company,Moon Light
850,4,aracauna,Great chapstick,Czech Pilsener,,Moon River Brewing Company,Moon Light
850,4,jsanford,the best thing in a little jar,American Porter,5,Moon River Brewing Company,Little Chocolate Doughnuts
850,4,atigerlife,Great for winter months,Witbier,5.8,Moon River Brewing Company,Houblon Wit
850,4.5,glid02,childhood memories,Witbier,5.8,Moon River Brewing Company,Houblon Wit
850,3.5,jsanford,Have it with me.,Fruit / Vegetable Beer,4.5,Moon River Brewing Company,The Tater Ale
850,3,bruachan,Original is the best,Fruit / Vegetable Beer,4.5,Moon River Brewing Company,The Tater Ale
850,3,mnfinnkidd,Healed My Lips,Fruit / Vegetable Beer,4.5,Moon River Brewing Company,The Tater Ale
577,3.5,amatuerbeerguy,So good,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
23020,4,GONZALOYANNA,Best product for lips,American Double / Imperial IPA,8,Brouwerij Van Viven,Viven Imperial IPA
850,3.5,Georgiabeer,A Must Have!,Fruit / Vegetable Beer,4.5,Moon River Brewing Company,The Tater Ale
850,1,RTJakarta,smooth as a baby butt,American IPA,7.2,Moon River Brewing Company,Nick's Balls Of Gold
850,4.5,smcolw,Best in Class,American IPA,7.2,Moon River Brewing Company,Nick's Balls Of Gold
850,5,Gavage,Carmex Works,American Brown Ale,6,Moon River Brewing Company,Gene's American Brown Ale
15524,4.5,dasenebler,"Soft lips, smooth elbows",German Pilsener,,Brauhaus Lemke,Lemke Pils
577,2.5,Suds,Really Moist,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,jdnovato,It's the best !!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,puboflyons,Best protection bare none.,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
15636,3.5,BigJTrucker,Lifetime,Winter Warmer,,Calapooia Brewing Company,Kringle Krack
577,4,gfreed,Go to stuff,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,dqrull,balm,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,Brad007,Love the feel,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3,Rayek,Excellent Product!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,bluejacket74,Good product,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,ahalloin,Love the classic!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,mduncan,really works,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,Chelsea1905,Favorite Chap Stick,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,JISurfer,Catches my eye,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3,ccrida,Works instantly!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,Minkybut,WORKS EVERY TIME,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,bigbelcher,Love me my Carmex,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,CHADMC3,love carmex,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,5,Offa,AMAZAMING,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,LumpyGuitar,Carmex,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,jwc215,soft amazing lips,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,beerthulhu,the only lip balm I will use,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,1759Girl,Jar!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,RiekerStarBrew,Perfect for the washer and dryer.,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,Gueuzedude,Always hydrates,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,JamesS,This is a Keeper,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,barefootbrewer,Love this product!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,July2Nov,Carmex Original Lip Balm Jar,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,kellyst,hard to use,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,bruachan,Great lips,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,BBM,Excellent product,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,beals,Life Saver!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3,Drew966,One of the best,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,BretSikkink,Convenient and works wonders!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,stereosforgeeks,Awesome product,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,BuckSpin,great product!!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3,IceAce,The best,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,meatbeagle,I love it,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,AaronHomoya,Storage,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,ABeerandacigar,Forever a Fan,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,Taelec,Works perfect,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,dgallina,round and proud,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3,geexploitation,Works great!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,5,scruffwhor,Amazing!!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2,Budlum,Carmex lips,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2.5,rebel1771,i love it's look it makes me feel like a kid again,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,rtratzlaff,A Classic,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,taez555,Being original,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,UncleFlip,Great lip care,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,VoodooBrew,Works great,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,brentk56,Love It!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,wl0307,sexy lips,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
1199,4.5,rye726,Love!,Fruit / Vegetable Beer,6.5,Founders Brewing Company,Founders Cerise
577,2.5,bditty187,LOVE IT!!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,2,lostbearbrew,Classic and Works!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3,Realale,My go too lip balm,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,Gagnonsux,Essential!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,WesWes,For Excellent lips no matter what season!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,bark,Works Great!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,shapudding,I love my Carmex!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,BeerBuilder,Camex Is A Winner,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,lackenhauser,Goes on lovely,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,SilentSabre,chapped and dry lips no more,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,jdhilt,Best anytime-especially winter weather,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,aracauna,Neat little tin,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,genaro,Amazing lip protection,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,BuckeyeNation,Never want to run out.,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,feloniousmonk,Couldn't live without it!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,oberon,A life saved,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,GCBrewingCo,The Best,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,Gusler,Carmex is the bomb!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,mzwolinski,Still the Best Around!!,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,UnionMade,EVERYDAY USAGE,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4,Reidrover,Heals my lips,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,cokes,EXCELLENT PRODUCT,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,4.5,Happyhour,Super soft lips,Scotch Ale / Wee Heavy,7,Isle Of Skye Brewery,Wee Beast (Cuillin Beast)
577,3.5,wl0307,WONDERFUL,Scottish Ale,4.4,Isle Of Skye Brewery,Devanha Scottish XXX Ale
577,3.5,smcolw,I LOVE THE CARMEX JAR!!!,English Pale Ale,3.8,Isle Of Skye Brewery,Skyelight
577,3.5,AgentMunky,Carmex is a household item!,English Pale Ale,3.8,Isle Of Skye Brewery,Skyelight
577,4.5,kmacphail,original carmex in a jar,Scottish Ale,4.2,Isle Of Skye Brewery,Tigh Dearg Ale
577,4,smcolw,Love this stuff 3,Smoked Beer,4,Isle Of Skye Brewery,Tarasgeir
577,2,smcolw,great product,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,3.5,champ103,Love love love!,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4,dqrull,Works like no other,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,3,mrmanning,Nothing is Better!,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4,mduncan,Original Carmex is the best.,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,2,seanyfo,SOFT LIPS,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4,northyorksammy,it's a classic,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,3.5,cyrenaica,Amazing product,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,3.5,mdagnew,Works great,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4,crwills,Handy for my purse,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4.5,kmacphail,Amazing!,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4.5,richdebs,It makes love to my lips,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4,bark,It works,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
577,4,StevieW,Customer since 1970,English Pale Ale,4.2,Isle Of Skye Brewery,Red Cuillin
